match_id,source_match_id,source,competition,season,date,home_team,away_team,home_goals,away_goals,home_xg,away_xg
FTE-00127,1929-20190603-127,five_thirty_eight,International Match,2019,2019-06-03 00:00:00+00:00,Colombia,Panama,3,0,2.32,0.23
FTE-00128,1929-20190605-128,five_thirty_eight,International Match,2019,2019-06-05 00:00:00+00:00,Japan,Trinidad and Tobago,0,0,1.2,0.13
FTE-00130,1929-20190605-130,five_thirty_eight,International Match,2019,2019-06-05 00:00:00+00:00,USA,Jamaica,0,1,0.69,0.5
FTE-00131,1929-20190605-131,five_thirty_eight,International Match,2019,2019-06-05 00:00:00+00:00,Brazil,Qatar,2,0,2.08,0.96
FTE-00132,1929-20190605-132,five_thirty_eight,International Match,2019,2019-06-05 00:00:00+00:00,Mexico,Venezuela,3,1,2.11,0.79
FTE-00133,1929-20190605-133,five_thirty_eight,International Match,2019,2019-06-05 00:00:00+00:00,Peru,Costa Rica,1,0,1.09,0.38
FTE-00129,7141-20190605-129,five_thirty_eight,UEFA Nations League,2019,2019-06-05 00:00:00+00:00,Portugal,Switzerland,3,1,1.41,2.3
FTE-00135,1929-20190606-135,five_thirty_eight,International Match,2019,2019-06-06 00:00:00+00:00,Chile,Haiti,2,1,2.65,0.62
FTE-00134,7141-20190606-134,five_thirty_eight,UEFA Nations League,2019,2019-06-06 00:00:00+00:00,Netherlands,England,3,1,3.25,1.79
FTE-00136,1929-20190607-136,five_thirty_eight,International Match,2019,2019-06-07 00:00:00+00:00,South Korea,Australia,1,0,0.82,0.25
FTE-00149,1929-20190607-149,five_thirty_eight,International Match,2019,2019-06-07 00:00:00+00:00,Uruguay,Panama,3,0,1.35,0.23
FTE-00150,1929-20190607-150,five_thirty_eight,International Match,2019,2019-06-07 00:00:00+00:00,Argentina,Nicaragua,5,1,3.69,0.8
FTE-00137,1941-20190607-137,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Georgia,Gibraltar,3,0,2.27,0.07
FTE-00138,1941-20190607-138,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Latvia,Israel,0,3,0.41,1.44
FTE-00139,1941-20190607-139,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Czech Republic,Bulgaria,2,1,2.04,0.7
FTE-00140,1941-20190607-140,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Norway,Romania,2,2,1.79,2.09
FTE-00141,1941-20190607-141,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Austria,Slovenia,1,0,2.07,0.83
FTE-00142,1941-20190607-142,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Ukraine,Serbia,5,0,1.46,0.5
FTE-00143,1941-20190607-143,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Faroe Islands,Spain,1,4,0.9,1.93
FTE-00144,1941-20190607-144,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Denmark,Iceland,1,1,1.59,0.54
FTE-00145,1941-20190607-145,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,North Macedonia,Poland,0,1,0.57,0.42
FTE-00146,1941-20190607-146,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Sweden,Malta,3,0,4.48,0.13
FTE-00147,1941-20190607-147,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Lithuania,Luxembourg,1,1,1.57,1.42
FTE-00148,1941-20190607-148,five_thirty_eight,European Championship Qualifying,2019,2019-06-07 00:00:00+00:00,Montenegro,Kosovo,1,1,0.91,1.32
FTE-00151,1941-20190608-151,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Iceland,Albania,1,0,1.06,0.39
FTE-00152,1941-20190608-152,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Croatia,Wales,2,1,1.23,1.32
FTE-00153,1941-20190608-153,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Russia,San Marino,9,0,8.73,0.0
FTE-00154,1941-20190608-154,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Azerbaijan,Hungary,1,3,0.88,2.09
FTE-00155,1941-20190608-155,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Armenia,Liechtenstein,3,0,3.29,0.33
FTE-00156,1941-20190608-156,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Moldova,Andorra,1,0,0.79,0.44
FTE-00157,1941-20190608-157,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Estonia,Northern Ireland,1,2,0.72,1.46
FTE-00158,1941-20190608-158,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Finland,Bosnia and Herzegovina,2,0,1.36,1.01
FTE-00159,1941-20190608-159,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Turkey,France,2,0,1.6,0.36
FTE-00160,1941-20190608-160,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Greece,Italy,0,3,0.25,2.38
FTE-00161,1941-20190608-161,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Belarus,Germany,0,2,0.94,3.03
FTE-00162,1941-20190608-162,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Belgium,Kazakhstan,3,0,3.67,0.1
FTE-00163,1941-20190608-163,five_thirty_eight,European Championship Qualifying,2019,2019-06-08 00:00:00+00:00,Scotland,Cyprus,2,1,1.46,0.58
FTE-00164,1929-20190609-164,five_thirty_eight,International Match,2019,2019-06-09 00:00:00+00:00,Japan,El Salvador,2,0,1.66,0.02
FTE-00166,1929-20190609-166,five_thirty_eight,International Match,2019,2019-06-09 00:00:00+00:00,USA,Venezuela,0,3,1.13,1.09
FTE-00168,1929-20190609-168,five_thirty_eight,International Match,2019,2019-06-09 00:00:00+00:00,Brazil,Honduras,7,0,5.11,0.14
FTE-00169,1929-20190609-169,five_thirty_eight,International Match,2019,2019-06-09 00:00:00+00:00,Peru,Colombia,0,3,0.28,1.99
FTE-00170,1929-20190609-170,five_thirty_eight,International Match,2019,2019-06-09 00:00:00+00:00,Mexico,Ecuador,3,2,0.69,0.72
FTE-00165,7141-20190609-165,five_thirty_eight,UEFA Nations League,2019,2019-06-09 00:00:00+00:00,Switzerland,England,0,0,0.5,2.43
FTE-00167,7141-20190609-167,five_thirty_eight,UEFA Nations League,2019,2019-06-09 00:00:00+00:00,Portugal,Netherlands,1,0,0.66,0.27
FTE-00171,1941-20190610-171,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Ukraine,Luxembourg,1,0,1.28,0.34
FTE-00172,1941-20190610-172,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Bulgaria,Kosovo,2,3,0.19,1.5
FTE-00173,1941-20190610-173,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Spain,Sweden,3,0,2.85,0.27
FTE-00174,1941-20190610-174,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Latvia,Slovenia,0,5,0.26,3.4
FTE-00175,1941-20190610-175,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,North Macedonia,Austria,1,4,0.29,5.4
FTE-00176,1941-20190610-176,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Serbia,Lithuania,4,1,3.3,1.17
FTE-00177,1941-20190610-177,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Denmark,Georgia,5,1,4.55,0.84
FTE-00178,1941-20190610-178,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Czech Republic,Montenegro,3,0,1.25,0.73
FTE-00179,1941-20190610-179,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Iceland,Gibraltar,2,0,2.99,0.11
FTE-00180,1941-20190610-180,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Faroe Islands,Norway,0,2,0.62,1.85
FTE-00181,1941-20190610-181,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Malta,Romania,0,4,0.56,1.86
FTE-00182,1941-20190610-182,five_thirty_eight,European Championship Qualifying,2019,2019-06-10 00:00:00+00:00,Poland,Israel,4,0,1.94,0.4
FTE-00183,1929-20190611-183,five_thirty_eight,International Match,2019,2019-06-11 00:00:00+00:00,South Korea,Iran,1,1,0.76,0.67
FTE-00184,1941-20190611-184,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Kazakhstan,San Marino,4,0,3.0,0.09
FTE-00185,1941-20190611-185,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Azerbaijan,Slovakia,1,5,0.67,2.22
FTE-00186,1941-20190611-186,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Belgium,Scotland,3,0,3.71,0.72
FTE-00187,1941-20190611-187,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Belarus,Northern Ireland,0,1,0.47,0.61
FTE-00188,1941-20190611-188,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Albania,Moldova,2,0,1.62,0.35
FTE-00189,1941-20190611-189,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Andorra,France,0,4,0.07,3.54
FTE-00190,1941-20190611-190,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Hungary,Wales,1,0,1.34,1.11
FTE-00191,1941-20190611-191,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Iceland,Turkey,2,1,2.36,0.8
FTE-00192,1941-20190611-192,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Liechtenstein,Finland,0,2,0.59,3.12
FTE-00193,1941-20190611-193,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Germany,Estonia,8,0,5.72,0.13
FTE-00194,1941-20190611-194,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Russia,Cyprus,1,0,4.1,0.98
FTE-00195,1941-20190611-195,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Italy,Bosnia and Herzegovina,2,1,1.2,1.57
FTE-00196,1941-20190611-196,five_thirty_eight,European Championship Qualifying,2019,2019-06-11 00:00:00+00:00,Greece,Armenia,2,3,1.7,2.27
FTE-00197,2721-20190614-197,five_thirty_eight,Copa America,2019,2019-06-14 00:00:00+00:00,Brazil,Bolivia,3,0,3.14,0.2
FTE-00200,1931-20190615-200,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-15 00:00:00+00:00,Canada,Martinique,4,0,3.7,1.49
FTE-00201,1931-20190615-201,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-15 00:00:00+00:00,Mexico,Cuba,7,0,5.59,0.1
FTE-00198,2721-20190615-198,five_thirty_eight,Copa America,2019,2019-06-15 00:00:00+00:00,Venezuela,Peru,0,0,0.96,1.73
FTE-00199,2721-20190615-199,five_thirty_eight,Copa America,2019,2019-06-15 00:00:00+00:00,Argentina,Colombia,0,2,0.94,1.1
FTE-00204,1931-20190616-204,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-16 00:00:00+00:00,Haiti,Bermuda,2,1,4.44,1.0
FTE-00205,1931-20190616-205,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-16 00:00:00+00:00,Costa Rica,Nicaragua,4,0,0.78,0.24
FTE-00202,2721-20190616-202,five_thirty_eight,Copa America,2019,2019-06-16 00:00:00+00:00,Paraguay,Qatar,2,2,1.34,1.53
FTE-00203,2721-20190616-203,five_thirty_eight,Copa America,2019,2019-06-16 00:00:00+00:00,Uruguay,Ecuador,4,0,2.73,0.49
FTE-00207,1931-20190617-207,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-17 00:00:00+00:00,Curaçao,El Salvador,0,1,0.17,0.63
FTE-00208,1931-20190617-208,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-17 00:00:00+00:00,Jamaica,Honduras,3,2,1.47,1.31
FTE-00206,2721-20190617-206,five_thirty_eight,Copa America,2019,2019-06-17 00:00:00+00:00,Japan,Chile,0,4,2.18,1.78
FTE-00210,1931-20190618-210,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-18 00:00:00+00:00,Panama,Trinidad and Tobago,2,0,1.66,0.22
FTE-00212,1931-20190618-212,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-18 00:00:00+00:00,USA,Guyana,4,0,1.6,0.19
FTE-00209,2721-20190618-209,five_thirty_eight,Copa America,2019,2019-06-18 00:00:00+00:00,Bolivia,Peru,1,3,1.5,2.18
FTE-00211,2721-20190618-211,five_thirty_eight,Copa America,2019,2019-06-18 00:00:00+00:00,Brazil,Venezuela,0,0,1.61,0.15
FTE-00214,1931-20190619-214,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-19 00:00:00+00:00,Cuba,Martinique,0,3,0.47,3.27
FTE-00216,1931-20190619-216,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-19 00:00:00+00:00,Mexico,Canada,3,1,1.61,0.88
FTE-00213,2721-20190619-213,five_thirty_eight,Copa America,2019,2019-06-19 00:00:00+00:00,Colombia,Qatar,1,0,3.17,0.19
FTE-00215,2721-20190619-215,five_thirty_eight,Copa America,2019,2019-06-19 00:00:00+00:00,Argentina,Paraguay,1,1,1.68,1.33
FTE-00217,1931-20190620-217,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-20 00:00:00+00:00,Nicaragua,Haiti,0,2,0.64,0.63
FTE-00219,1931-20190620-219,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-20 00:00:00+00:00,Costa Rica,Bermuda,2,1,2.36,1.81
FTE-00218,2721-20190620-218,five_thirty_eight,Copa America,2019,2019-06-20 00:00:00+00:00,Uruguay,Japan,2,2,3.34,1.23
FTE-00220,1921-20190621-220,five_thirty_eight,African Cup of Nations,2019,2019-06-21 00:00:00+00:00,Egypt,Zimbabwe,1,0,1.36,0.79
FTE-00221,1931-20190621-221,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-21 00:00:00+00:00,El Salvador,Jamaica,0,0,0.16,0.33
FTE-00223,1931-20190621-223,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-21 00:00:00+00:00,Honduras,Curaçao,0,1,2.0,1.05
FTE-00222,2721-20190621-222,five_thirty_eight,Copa America,2019,2019-06-21 00:00:00+00:00,Ecuador,Chile,1,2,0.95,0.49
FTE-00224,1921-20190622-224,five_thirty_eight,African Cup of Nations,2019,2019-06-22 00:00:00+00:00,Congo,Uganda,0,2,0.67,0.82
FTE-00225,1921-20190622-225,five_thirty_eight,African Cup of Nations,2019,2019-06-22 00:00:00+00:00,Nigeria,Burundi,1,0,1.23,1.07
FTE-00228,1921-20190622-228,five_thirty_eight,African Cup of Nations,2019,2019-06-22 00:00:00+00:00,Guinea,Madagascar,2,2,2.04,0.65
FTE-00229,1931-20190622-229,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-22 00:00:00+00:00,Guyana,Panama,2,4,1.81,3.5
FTE-00230,1931-20190622-230,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-22 00:00:00+00:00,USA,Trinidad and Tobago,6,0,5.78,0.4
FTE-00226,2721-20190622-226,five_thirty_eight,Copa America,2019,2019-06-22 00:00:00+00:00,Peru,Brazil,0,5,0.3,3.78
FTE-00227,2721-20190622-227,five_thirty_eight,Copa America,2019,2019-06-22 00:00:00+00:00,Bolivia,Venezuela,1,3,0.4,2.06
FTE-00231,1921-20190623-231,five_thirty_eight,African Cup of Nations,2019,2019-06-23 00:00:00+00:00,Morocco,Namibia,1,0,0.68,0.06
FTE-00232,1921-20190623-232,five_thirty_eight,African Cup of Nations,2019,2019-06-23 00:00:00+00:00,Senegal,Tanzania,2,0,2.51,0.06
FTE-00235,1921-20190623-235,five_thirty_eight,African Cup of Nations,2019,2019-06-23 00:00:00+00:00,Algeria,Kenya,2,0,2.43,0.39
FTE-00236,1931-20190623-236,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-23 00:00:00+00:00,Canada,Cuba,7,0,6.82,1.2
FTE-00237,1931-20190623-237,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-23 00:00:00+00:00,Martinique,Mexico,2,3,0.53,3.08
FTE-00233,2721-20190623-233,five_thirty_eight,Copa America,2019,2019-06-23 00:00:00+00:00,Colombia,Paraguay,1,0,1.1,0.7
FTE-00234,2721-20190623-234,five_thirty_eight,Copa America,2019,2019-06-23 00:00:00+00:00,Qatar,Argentina,0,2,0.19,2.24
FTE-00238,1921-20190624-238,five_thirty_eight,African Cup of Nations,2019,2019-06-24 00:00:00+00:00,Ivory Coast,South Africa,1,0,1.27,0.25
FTE-00239,1921-20190624-239,five_thirty_eight,African Cup of Nations,2019,2019-06-24 00:00:00+00:00,Tunisia,Angola,1,1,1.09,0.8
FTE-00240,1921-20190624-240,five_thirty_eight,African Cup of Nations,2019,2019-06-24 00:00:00+00:00,Mali,Mauritania,4,1,1.63,0.93
FTE-00241,1931-20190624-241,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-24 00:00:00+00:00,Bermuda,Nicaragua,2,0,2.41,1.06
FTE-00244,1931-20190624-244,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-24 00:00:00+00:00,Haiti,Costa Rica,2,1,1.51,1.1
FTE-00242,2721-20190624-242,five_thirty_eight,Copa America,2019,2019-06-24 00:00:00+00:00,Chile,Uruguay,0,1,0.93,0.78
FTE-00243,2721-20190624-243,five_thirty_eight,Copa America,2019,2019-06-24 00:00:00+00:00,Ecuador,Japan,1,1,1.64,1.83
FTE-00245,1921-20190625-245,five_thirty_eight,African Cup of Nations,2019,2019-06-25 00:00:00+00:00,Cameroon,Guinea-Bissau,2,0,2.45,1.78
FTE-00246,1921-20190625-246,five_thirty_eight,African Cup of Nations,2019,2019-06-25 00:00:00+00:00,Ghana,Benin,2,2,0.38,0.89
FTE-00247,1931-20190625-247,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-25 00:00:00+00:00,Jamaica,Curaçao,1,1,2.4,0.48
FTE-00248,1931-20190625-248,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-25 00:00:00+00:00,Honduras,El Salvador,4,0,1.63,0.25
FTE-00249,1921-20190626-249,five_thirty_eight,African Cup of Nations,2019,2019-06-26 00:00:00+00:00,Nigeria,Guinea,1,0,0.84,0.25
FTE-00250,1921-20190626-250,five_thirty_eight,African Cup of Nations,2019,2019-06-26 00:00:00+00:00,Uganda,Zimbabwe,1,1,1.5,2.87
FTE-00251,1921-20190626-251,five_thirty_eight,African Cup of Nations,2019,2019-06-26 00:00:00+00:00,Egypt,Congo,2,0,1.17,1.45
FTE-00252,1931-20190626-252,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-26 00:00:00+00:00,Trinidad and Tobago,Guyana,1,1,1.15,0.27
FTE-00253,1931-20190626-253,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-26 00:00:00+00:00,Panama,USA,0,1,0.23,1.2
FTE-00254,1921-20190627-254,five_thirty_eight,African Cup of Nations,2019,2019-06-27 00:00:00+00:00,Madagascar,Burundi,1,0,0.87,0.83
FTE-00255,1921-20190627-255,five_thirty_eight,African Cup of Nations,2019,2019-06-27 00:00:00+00:00,Senegal,Algeria,0,1,0.85,0.58
FTE-00256,1921-20190627-256,five_thirty_eight,African Cup of Nations,2019,2019-06-27 00:00:00+00:00,Kenya,Tanzania,3,2,1.31,1.43
FTE-00257,2721-20190627-257,five_thirty_eight,Copa America,2019,2019-06-27 00:00:00+00:00,Brazil,Paraguay,0,0,1.98,0.37
FTE-00258,1921-20190628-258,five_thirty_eight,African Cup of Nations,2019,2019-06-28 00:00:00+00:00,Tunisia,Mali,1,1,0.39,0.79
FTE-00259,1921-20190628-259,five_thirty_eight,African Cup of Nations,2019,2019-06-28 00:00:00+00:00,Morocco,Ivory Coast,1,0,1.77,1.04
FTE-00261,1921-20190628-261,five_thirty_eight,African Cup of Nations,2019,2019-06-28 00:00:00+00:00,South Africa,Namibia,1,0,1.6,0.3
FTE-00260,2721-20190628-260,five_thirty_eight,Copa America,2019,2019-06-28 00:00:00+00:00,Venezuela,Argentina,0,2,0.54,2.55
FTE-00262,2721-20190628-262,five_thirty_eight,Copa America,2019,2019-06-28 00:00:00+00:00,Colombia,Chile,0,0,0.42,0.73
FTE-00263,1921-20190629-263,five_thirty_eight,African Cup of Nations,2019,2019-06-29 00:00:00+00:00,Mauritania,Angola,0,0,0.35,1.02
FTE-00264,1921-20190629-264,five_thirty_eight,African Cup of Nations,2019,2019-06-29 00:00:00+00:00,Cameroon,Ghana,0,0,0.7,1.53
FTE-00266,1921-20190629-266,five_thirty_eight,African Cup of Nations,2019,2019-06-29 00:00:00+00:00,Benin,Guinea-Bissau,0,0,1.02,0.35
FTE-00267,1931-20190629-267,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-29 00:00:00+00:00,Haiti,Canada,3,2,2.22,0.95
FTE-00268,1931-20190629-268,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-29 00:00:00+00:00,Mexico,Costa Rica,1,1,1.22,1.32
FTE-00265,2721-20190629-265,five_thirty_eight,Copa America,2019,2019-06-29 00:00:00+00:00,Uruguay,Peru,0,0,1.37,0.09
FTE-00269,1921-20190630-269,five_thirty_eight,African Cup of Nations,2019,2019-06-30 00:00:00+00:00,Burundi,Guinea,0,2,0.23,1.63
FTE-00270,1921-20190630-270,five_thirty_eight,African Cup of Nations,2019,2019-06-30 00:00:00+00:00,Madagascar,Nigeria,2,0,1.56,0.66
FTE-00271,1921-20190630-271,five_thirty_eight,African Cup of Nations,2019,2019-06-30 00:00:00+00:00,Uganda,Egypt,0,2,1.47,0.49
FTE-00272,1921-20190630-272,five_thirty_eight,African Cup of Nations,2019,2019-06-30 00:00:00+00:00,Zimbabwe,Congo,0,4,1.65,2.64
FTE-00273,1931-20190630-273,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-30 00:00:00+00:00,Jamaica,Panama,1,0,1.07,0.52
FTE-00274,1931-20190630-274,five_thirty_eight,CONCACAF Gold Cup,2019,2019-06-30 00:00:00+00:00,USA,Curaçao,1,0,1.88,0.52
FTE-00275,1921-20190701-275,five_thirty_eight,African Cup of Nations,2019,2019-07-01 00:00:00+00:00,Namibia,Ivory Coast,1,4,1.56,1.61
FTE-00276,1921-20190701-276,five_thirty_eight,African Cup of Nations,2019,2019-07-01 00:00:00+00:00,South Africa,Morocco,0,1,0.04,1.0
FTE-00277,1921-20190701-277,five_thirty_eight,African Cup of Nations,2019,2019-07-01 00:00:00+00:00,Kenya,Senegal,0,3,0.6,3.16
FTE-00278,1921-20190701-278,five_thirty_eight,African Cup of Nations,2019,2019-07-01 00:00:00+00:00,Tanzania,Algeria,0,3,1.59,2.57
FTE-00279,1921-20190702-279,five_thirty_eight,African Cup of Nations,2019,2019-07-02 00:00:00+00:00,Guinea-Bissau,Ghana,0,2,0.23,1.85
FTE-00280,1921-20190702-280,five_thirty_eight,African Cup of Nations,2019,2019-07-02 00:00:00+00:00,Benin,Cameroon,0,0,0.46,0.83
FTE-00281,1921-20190702-281,five_thirty_eight,African Cup of Nations,2019,2019-07-02 00:00:00+00:00,Mauritania,Tunisia,0,0,1.36,0.94
FTE-00282,1921-20190702-282,five_thirty_eight,African Cup of Nations,2019,2019-07-02 00:00:00+00:00,Angola,Mali,0,1,0.72,0.87
FTE-00284,1931-20190702-284,five_thirty_eight,CONCACAF Gold Cup,2019,2019-07-02 00:00:00+00:00,Haiti,Mexico,0,1,0.39,3.09
FTE-00283,2721-20190702-283,five_thirty_eight,Copa America,2019,2019-07-02 00:00:00+00:00,Brazil,Argentina,2,0,1.42,0.9
FTE-00286,1931-20190703-286,five_thirty_eight,CONCACAF Gold Cup,2019,2019-07-03 00:00:00+00:00,Jamaica,USA,1,3,0.62,3.67
FTE-00285,2721-20190703-285,five_thirty_eight,Copa America,2019,2019-07-03 00:00:00+00:00,Chile,Peru,0,3,2.66,1.89
FTE-00287,1921-20190705-287,five_thirty_eight,African Cup of Nations,2019,2019-07-05 00:00:00+00:00,Morocco,Benin,1,1,2.64,0.28
FTE-00288,1921-20190705-288,five_thirty_eight,African Cup of Nations,2019,2019-07-05 00:00:00+00:00,Uganda,Senegal,0,1,0.28,1.29
FTE-00289,1921-20190706-289,five_thirty_eight,African Cup of Nations,2019,2019-07-06 00:00:00+00:00,Nigeria,Cameroon,3,2,1.86,1.87
FTE-00291,1921-20190706-291,five_thirty_eight,African Cup of Nations,2019,2019-07-06 00:00:00+00:00,Egypt,South Africa,0,1,1.17,0.99
FTE-00290,2721-20190706-290,five_thirty_eight,Copa America,2019,2019-07-06 00:00:00+00:00,Argentina,Chile,2,1,2.01,0.88
FTE-00292,1921-20190707-292,five_thirty_eight,African Cup of Nations,2019,2019-07-07 00:00:00+00:00,Madagascar,Congo,2,2,1.38,1.7
FTE-00293,1921-20190707-293,five_thirty_eight,African Cup of Nations,2019,2019-07-07 00:00:00+00:00,Algeria,Guinea,3,0,2.32,0.53
