match_id,date,stage,round,group,home_team,away_team,home_goals,away_goals,tournament,city,country,neutral
HIST-00204,2018-05-30 00:00:00+00:00,historical,historical,,Malawi,Botswana,1,1,COSAFA Cup,Polokwane,South Africa,True
HIST-00205,2018-05-30 00:00:00+00:00,historical,historical,,Angola,Mauritius,1,0,COSAFA Cup,Polokwane,South Africa,True
HIST-00206,2018-05-30 00:00:00+00:00,historical,historical,,Estonia,Lithuania,2,0,Baltic Cup,Rakvere,Estonia,False
HIST-00207,2018-05-31 00:00:00+00:00,historical,historical,,Ukraine,Morocco,0,0,Friendly,Geneva,Switzerland,True
HIST-00208,2018-05-31 00:00:00+00:00,historical,historical,,Romania,Chile,3,2,Friendly,Graz,Austria,True
HIST-00209,2018-05-31 00:00:00+00:00,historical,historical,,Luxembourg,Senegal,0,0,Friendly,Luxembourg,Luxembourg,False
HIST-00210,2018-05-31 00:00:00+00:00,historical,historical,,Mozambique,Seychelles,2,1,COSAFA Cup,Polokwane,South Africa,True
HIST-00211,2018-05-31 00:00:00+00:00,historical,historical,,Comoros,Madagascar,0,1,COSAFA Cup,Polokwane,South Africa,True
HIST-00212,2018-05-31 00:00:00+00:00,historical,historical,,Slovakia,Netherlands,1,1,Friendly,Trnava,Slovakia,False
HIST-00213,2018-05-31 00:00:00+00:00,historical,historical,,Ellan Vannin,Cascadia,4,1,CONIFA World Football Cup,Sutton,England,True
HIST-00214,2018-05-31 00:00:00+00:00,historical,historical,,Barawa,Tamil Eelam,4,0,CONIFA World Football Cup,Bromley,England,False
HIST-00215,2018-05-31 00:00:00+00:00,historical,historical,,Abkhazia,Tibet,3,0,CONIFA World Football Cup,Enfield,England,True
HIST-00216,2018-05-31 00:00:00+00:00,historical,historical,,Northern Cyprus,Kárpátalja,1,1,CONIFA World Football Cup,Enfield,England,True
HIST-00217,2018-05-31 00:00:00+00:00,historical,historical,,Székely Land,Tuvalu,4,0,CONIFA World Football Cup,Haringey,England,True
HIST-00218,2018-05-31 00:00:00+00:00,historical,historical,,Padania,Matabeleland,6,1,CONIFA World Football Cup,Sutton,England,True
HIST-00219,2018-05-31 00:00:00+00:00,historical,historical,,United Koreans in Japan,Western Armenia,0,0,CONIFA World Football Cup,Carshalton,England,True
HIST-00220,2018-05-31 00:00:00+00:00,historical,historical,,Panjab,Kabylia,8,0,CONIFA World Football Cup,Slough,England,True
HIST-00221,2018-06-01 00:00:00+00:00,historical,historical,,France,Italy,3,1,Friendly,Nice,France,False
HIST-00222,2018-06-01 00:00:00+00:00,historical,historical,,Turkey,Tunisia,2,2,Friendly,Geneva,Switzerland,True
HIST-00223,2018-06-01 00:00:00+00:00,historical,historical,,South Korea,Bosnia and Herzegovina,1,3,Friendly,Jeonju,South Korea,False
HIST-00224,2018-06-01 00:00:00+00:00,historical,historical,,Czech Republic,Australia,0,4,Friendly,Sankt Pölten,Austria,True
HIST-00225,2018-06-01 00:00:00+00:00,historical,historical,,Algeria,Cape Verde,2,3,Friendly,Algiers,Algeria,False
HIST-00226,2018-06-01 00:00:00+00:00,historical,historical,,Colombia,Egypt,0,0,Friendly,Bergamo,Italy,True
HIST-00227,2018-06-01 00:00:00+00:00,historical,historical,,Malta,Georgia,0,1,Friendly,Schwaz,Austria,True
HIST-00228,2018-06-01 00:00:00+00:00,historical,historical,,Botswana,Mauritius,6,0,COSAFA Cup,Polokwane,South Africa,True
HIST-00229,2018-06-01 00:00:00+00:00,historical,historical,,Angola,Malawi,0,0,COSAFA Cup,Polokwane,South Africa,True
HIST-00230,2018-06-01 00:00:00+00:00,historical,historical,,India,Taiwan,5,0,Intercontinental Cup,Mumbai,India,False
HIST-00231,2018-06-02 00:00:00+00:00,historical,historical,,El Salvador,Honduras,1,0,Friendly,Houston,United States,True
HIST-00232,2018-06-02 00:00:00+00:00,historical,historical,,Thailand,China,0,2,Friendly,Bangkok,Thailand,False
HIST-00233,2018-06-02 00:00:00+00:00,historical,historical,,England,Nigeria,2,1,Friendly,London,England,False
HIST-00234,2018-06-02 00:00:00+00:00,historical,historical,,Montenegro,Slovenia,0,2,Friendly,Podgorica,Montenegro,False
HIST-00235,2018-06-02 00:00:00+00:00,historical,historical,,Mexico,Scotland,1,0,Friendly,Mexico City,Mexico,False
HIST-00236,2018-06-02 00:00:00+00:00,historical,historical,,Sweden,Denmark,0,0,Friendly,Solna,Sweden,False
HIST-00237,2018-06-02 00:00:00+00:00,historical,historical,,Republic of Ireland,United States,2,1,Friendly,Dublin,Republic of Ireland,False
HIST-00238,2018-06-02 00:00:00+00:00,historical,historical,,Belgium,Portugal,0,0,Friendly,Brussels,Belgium,False
HIST-00239,2018-06-02 00:00:00+00:00,historical,historical,,Austria,Germany,2,1,Friendly,Klagenfurt,Austria,False
HIST-00240,2018-06-02 00:00:00+00:00,historical,historical,,Niger,Uganda,2,1,Friendly,Niamey,Niger,False
HIST-00241,2018-06-02 00:00:00+00:00,historical,historical,,Iceland,Norway,2,3,Friendly,Reykjavík,Iceland,False
HIST-00242,2018-06-02 00:00:00+00:00,historical,historical,,Zambia,Namibia,0,0,COSAFA Cup,Polokwane,South Africa,True
HIST-00243,2018-06-02 00:00:00+00:00,historical,historical,,Lesotho,Eswatini,1,0,COSAFA Cup,Polokwane,South Africa,True
HIST-00244,2018-06-02 00:00:00+00:00,historical,historical,,Latvia,Estonia,1,0,Baltic Cup,Riga,Latvia,False
HIST-00245,2018-06-02 00:00:00+00:00,historical,historical,,Kenya,New Zealand,2,1,Intercontinental Cup,Mumbai,India,True
HIST-00246,2018-06-02 00:00:00+00:00,historical,historical,,Ellan Vannin,Tamil Eelam,2,0,CONIFA World Football Cup,Carshalton,England,True
HIST-00247,2018-06-02 00:00:00+00:00,historical,historical,,Barawa,Cascadia,1,2,CONIFA World Football Cup,Carshalton,England,False
HIST-00248,2018-06-02 00:00:00+00:00,historical,historical,,Abkhazia,Kárpátalja,0,2,CONIFA World Football Cup,Enfield,England,True
HIST-00249,2018-06-02 00:00:00+00:00,historical,historical,,Northern Cyprus,Tibet,3,1,CONIFA World Football Cup,Enfield,England,True
HIST-00250,2018-06-02 00:00:00+00:00,historical,historical,,Székely Land,Matabeleland,5,0,CONIFA World Football Cup,Haringey,England,True
HIST-00251,2018-06-02 00:00:00+00:00,historical,historical,,Padania,Tuvalu,8,0,CONIFA World Football Cup,Haringey,England,True
HIST-00252,2018-06-02 00:00:00+00:00,historical,historical,,United Koreans in Japan,Kabylia,0,0,CONIFA World Football Cup,Bracknell,England,True
HIST-00253,2018-06-02 00:00:00+00:00,historical,historical,,Panjab,Western Armenia,0,1,CONIFA World Football Cup,Slough,England,True
HIST-00254,2018-06-03 00:00:00+00:00,historical,historical,,Albania,Ukraine,1,4,Friendly,Évian-les-Bains,France,True
HIST-00255,2018-06-03 00:00:00+00:00,historical,historical,,Saudi Arabia,Peru,0,3,Friendly,St. Gallen,Switzerland,True
HIST-00256,2018-06-03 00:00:00+00:00,historical,historical,,Spain,Switzerland,1,1,Friendly,Villarreal,Spain,False
HIST-00257,2018-06-03 00:00:00+00:00,historical,historical,,Croatia,Brazil,0,2,Friendly,Liverpool,England,True
HIST-00258,2018-06-03 00:00:00+00:00,historical,historical,,Costa Rica,Northern Ireland,3,0,Friendly,San José,Costa Rica,False
HIST-00259,2018-06-03 00:00:00+00:00,historical,historical,,Barbados,Belize,0,0,Friendly,Bridgetown,Barbados,False
HIST-00260,2018-06-03 00:00:00+00:00,historical,historical,,Andorra,Cape Verde,0,0,Friendly,Almada,Portugal,True
HIST-00261,2018-06-03 00:00:00+00:00,historical,historical,,South Africa,Madagascar,0,0,COSAFA Cup,Polokwane,South Africa,False
HIST-00262,2018-06-03 00:00:00+00:00,historical,historical,,Zimbabwe,Botswana,1,1,COSAFA Cup,Polokwane,South Africa,True
HIST-00263,2018-06-03 00:00:00+00:00,historical,historical,,Tamil Eelam,Cascadia,0,6,CONIFA World Football Cup,Haringey,England,True
HIST-00264,2018-06-03 00:00:00+00:00,historical,historical,,Barawa,Ellan Vannin,2,0,CONIFA World Football Cup,Rotherhithe,England,False
HIST-00265,2018-06-03 00:00:00+00:00,historical,historical,,Abkhazia,Northern Cyprus,2,2,CONIFA World Football Cup,Enfield,England,True
HIST-00266,2018-06-03 00:00:00+00:00,historical,historical,,Kárpátalja,Tibet,5,1,CONIFA World Football Cup,Bracknell,England,True
HIST-00267,2018-06-03 00:00:00+00:00,historical,historical,,Padania,Székely Land,3,1,CONIFA World Football Cup,Bedfont,England,True
HIST-00268,2018-06-03 00:00:00+00:00,historical,historical,,Tuvalu,Matabeleland,1,3,CONIFA World Football Cup,Haringey,England,True
HIST-00269,2018-06-03 00:00:00+00:00,historical,historical,,Panjab,United Koreans in Japan,1,1,CONIFA World Football Cup,Slough,England,True
HIST-00270,2018-06-03 00:00:00+00:00,historical,historical,,Western Armenia,Kabylia,4,0,CONIFA World Football Cup,Enfield,England,True
HIST-00271,2018-06-04 00:00:00+00:00,historical,historical,,Italy,Netherlands,1,1,Friendly,Turin,Italy,False
HIST-00272,2018-06-04 00:00:00+00:00,historical,historical,,Serbia,Chile,0,1,Friendly,Graz,Austria,True
HIST-00273,2018-06-04 00:00:00+00:00,historical,historical,,Slovakia,Morocco,1,2,Friendly,Geneva,Switzerland,True
HIST-00274,2018-06-04 00:00:00+00:00,historical,historical,,Armenia,Moldova,0,0,Friendly,Kematen,Austria,True
HIST-00275,2018-06-04 00:00:00+00:00,historical,historical,,India,Kenya,3,0,Intercontinental Cup,Mumbai,India,False
HIST-00276,2018-06-05 00:00:00+00:00,historical,historical,,Russia,Turkey,1,1,Friendly,Moscow,Russia,False
HIST-00277,2018-06-05 00:00:00+00:00,historical,historical,,Romania,Finland,2,0,Friendly,Ploiești,Romania,False
HIST-00278,2018-06-05 00:00:00+00:00,historical,historical,,Luxembourg,Georgia,1,0,Friendly,Luxembourg,Luxembourg,False
HIST-00279,2018-06-05 00:00:00+00:00,historical,historical,,Kazakhstan,Azerbaijan,3,0,Friendly,Astana,Kazakhstan,False
HIST-00280,2018-06-05 00:00:00+00:00,historical,historical,,Martinique,French Guiana,3,0,Friendly,Fort-de-France,Martinique,False
HIST-00281,2018-06-05 00:00:00+00:00,historical,historical,,Lithuania,Latvia,1,1,Baltic Cup,Vilnius,Lithuania,False
HIST-00282,2018-06-05 00:00:00+00:00,historical,historical,,Taiwan,New Zealand,0,1,Intercontinental Cup,Mumbai,India,True
HIST-00283,2018-06-05 00:00:00+00:00,historical,historical,,South Africa,Namibia,4,1,COSAFA Cup,Polokwane,South Africa,False
HIST-00284,2018-06-05 00:00:00+00:00,historical,historical,,Eswatini,Botswana,0,2,COSAFA Cup,Polokwane,South Africa,True
HIST-00285,2018-06-05 00:00:00+00:00,historical,historical,,Matabeleland,Kabylia,0,0,CONIFA World Football Cup,Enfield,England,True
HIST-00286,2018-06-05 00:00:00+00:00,historical,historical,,Abkhazia,Tamil Eelam,6,0,CONIFA World Football Cup,Aveley,England,True
HIST-00287,2018-06-05 00:00:00+00:00,historical,historical,,United Koreans in Japan,Tuvalu,5,0,CONIFA World Football Cup,Bracknell,England,True
HIST-00288,2018-06-05 00:00:00+00:00,historical,historical,,Barawa,Northern Cyprus,0,8,CONIFA World Football Cup,Sutton,England,False
HIST-00289,2018-06-05 00:00:00+00:00,historical,historical,,Padania,Panjab,2,0,CONIFA World Football Cup,Bracknell,England,True
HIST-00290,2018-06-05 00:00:00+00:00,historical,historical,,Kárpátalja,Cascadia,3,1,CONIFA World Football Cup,Sutton,England,True
HIST-00291,2018-06-05 00:00:00+00:00,historical,historical,,Western Armenia,Székely Land,0,4,CONIFA World Football Cup,Bromley,England,True
HIST-00292,2018-06-06 00:00:00+00:00,historical,historical,,Norway,Panama,1,0,Friendly,Oslo,Norway,False
HIST-00293,2018-06-06 00:00:00+00:00,historical,historical,,Czech Republic,Nigeria,1,0,Friendly,Schwechat,Austria,True
HIST-00294,2018-06-06 00:00:00+00:00,historical,historical,,Belgium,Egypt,3,0,Friendly,Brussels,Belgium,False
HIST-00295,2018-06-06 00:00:00+00:00,historical,historical,,Belarus,Hungary,1,1,Friendly,Brest,Belarus,False
HIST-00296,2018-06-06 00:00:00+00:00,historical,historical,,Zambia,Madagascar,1,0,COSAFA Cup,Polokwane,South Africa,True
HIST-00297,2018-06-06 00:00:00+00:00,historical,historical,,Lesotho,Zimbabwe,0,0,COSAFA Cup,Polokwane,South Africa,True
HIST-00298,2018-06-07 00:00:00+00:00,historical,historical,,England,Costa Rica,2,0,Friendly,Leeds,England,False
HIST-00299,2018-06-07 00:00:00+00:00,historical,historical,,Uruguay,Uzbekistan,3,0,Friendly,Montevideo,Uruguay,False
HIST-00300,2018-06-07 00:00:00+00:00,historical,historical,,Portugal,Algeria,3,0,Friendly,Lisbon,Portugal,False
HIST-00301,2018-06-07 00:00:00+00:00,historical,historical,,South Korea,Bolivia,0,0,Friendly,Innsbruck,Austria,True
HIST-00302,2018-06-07 00:00:00+00:00,historical,historical,,Iceland,Ghana,2,2,Friendly,Reykjavík,Iceland,False
HIST-00303,2018-06-07 00:00:00+00:00,historical,historical,,Guadeloupe,French Guiana,0,2,Friendly,Fort-de-France,Martinique,True
HIST-00304,2018-06-07 00:00:00+00:00,historical,historical,,India,New Zealand,1,2,Intercontinental Cup,Mumbai,India,False
HIST-00305,2018-06-07 00:00:00+00:00,historical,historical,,Tamil Eelam,Tuvalu,4,3,CONIFA World Football Cup,Sutton,England,True
HIST-00306,2018-06-07 00:00:00+00:00,historical,historical,,Tibet,Kabylia,1,8,CONIFA World Football Cup,Enfield,England,True
HIST-00307,2018-06-07 00:00:00+00:00,historical,historical,,Abkhazia,United Koreans in Japan,2,0,CONIFA World Football Cup,Bromley,England,True
HIST-00308,2018-06-07 00:00:00+00:00,historical,historical,,Barawa,Panjab,0,5,CONIFA World Football Cup,Sutton,England,False
HIST-00309,2018-06-07 00:00:00+00:00,historical,historical,,Cascadia,Western Armenia,4,0,CONIFA World Football Cup,Bromley,England,True
HIST-00310,2018-06-07 00:00:00+00:00,historical,historical,,Northern Cyprus,Padania,3,2,CONIFA World Football Cup,Carshalton,England,True
HIST-00311,2018-06-07 00:00:00+00:00,historical,historical,,Kárpátalja,Székely Land,4,2,CONIFA World Football Cup,Carshalton,England,True
HIST-00312,2018-06-08 00:00:00+00:00,historical,historical,,Germany,Saudi Arabia,2,1,Friendly,Leverkusen,Germany,False
HIST-00313,2018-06-08 00:00:00+00:00,historical,historical,,Croatia,Senegal,2,1,Friendly,Osijek,Croatia,False
HIST-00314,2018-06-08 00:00:00+00:00,historical,historical,,Switzerland,Japan,2,0,Friendly,Lugano,Switzerland,False
HIST-00315,2018-06-08 00:00:00+00:00,historical,historical,,Lithuania,Iran,0,1,Friendly,Moscow,Russia,True
HIST-00316,2018-06-08 00:00:00+00:00,historical,historical,,Poland,Chile,2,2,Friendly,Poznań,Poland,False
HIST-00317,2018-06-08 00:00:00+00:00,historical,historical,,Taiwan,Kenya,0,4,Intercontinental Cup,Mumbai,India,True
HIST-00318,2018-06-08 00:00:00+00:00,historical,historical,,South Africa,Botswana,3,0,COSAFA Cup,Polokwane,South Africa,False
HIST-00319,2018-06-08 00:00:00+00:00,historical,historical,,Madagascar,Lesotho,0,1,COSAFA Cup,Polokwane,South Africa,True
HIST-00320,2018-06-09 00:00:00+00:00,historical,historical,,Zambia,Zimbabwe,2,4,COSAFA Cup,Polokwane,South Africa,True
HIST-00321,2018-06-09 00:00:00+00:00,historical,historical,,Serbia,Bolivia,5,1,Friendly,Graz,Austria,True
HIST-00322,2018-06-09 00:00:00+00:00,historical,historical,,Denmark,Mexico,2,0,Friendly,Brøndby,Denmark,False
HIST-00323,2018-06-09 00:00:00+00:00,historical,historical,,Sweden,Peru,0,0,Friendly,Gothenburg,Sweden,False
HIST-00324,2018-06-09 00:00:00+00:00,historical,historical,,Hungary,Australia,1,2,Friendly,Budapest,Hungary,False
HIST-00325,2018-06-09 00:00:00+00:00,historical,historical,,Estonia,Morocco,1,3,Friendly,Tallinn,Estonia,False
HIST-00326,2018-06-09 00:00:00+00:00,historical,historical,,Latvia,Azerbaijan,1,3,Friendly,Riga,Latvia,False
HIST-00327,2018-06-09 00:00:00+00:00,historical,historical,,Finland,Belarus,2,0,Friendly,Tampere,Finland,False
HIST-00328,2018-06-09 00:00:00+00:00,historical,historical,,Tunisia,Spain,0,1,Friendly,Krasnodar,Russia,True
HIST-00329,2018-06-09 00:00:00+00:00,historical,historical,,France,United States,1,1,Friendly,Lyon,France,False
HIST-00330,2018-06-09 00:00:00+00:00,historical,historical,,Matabeleland,Tamil Eelam,1,0,CONIFA World Football Cup,Aveley,England,True
HIST-00331,2018-06-09 00:00:00+00:00,historical,historical,,Tibet,United Koreans in Japan,1,1,CONIFA World Football Cup,Rotherhithe,England,True
HIST-00332,2018-06-09 00:00:00+00:00,historical,historical,,Kabylia,Abkhazia,0,2,CONIFA World Football Cup,Aveley,England,True
HIST-00333,2018-06-09 00:00:00+00:00,historical,historical,,Barawa,Western Armenia,0,7,CONIFA World Football Cup,Haringey,England,False
HIST-00334,2018-06-09 00:00:00+00:00,historical,historical,,Panjab,Cascadia,3,3,CONIFA World Football Cup,Rotherhithe,England,True
HIST-00335,2018-06-09 00:00:00+00:00,historical,historical,,Padania,Székely Land,0,0,CONIFA World Football Cup,Enfield,England,True
HIST-00336,2018-06-09 00:00:00+00:00,historical,historical,,Northern Cyprus,Kárpátalja,0,0,CONIFA World Football Cup,Enfield,England,True
HIST-00337,2018-06-10 00:00:00+00:00,historical,historical,,Austria,Brazil,0,3,Friendly,Vienna,Austria,False
HIST-00338,2018-06-10 00:00:00+00:00,historical,historical,,India,Kenya,2,0,Intercontinental Cup,Mumbai,India,False
HIST-00339,2018-06-11 00:00:00+00:00,historical,historical,,South Korea,Senegal,0,2,Friendly,Grödig,Austria,True
HIST-00340,2018-06-11 00:00:00+00:00,historical,historical,,Belgium,Costa Rica,4,1,Friendly,Brussels,Belgium,False
HIST-00341,2018-06-12 00:00:00+00:00,historical,historical,,Japan,Paraguay,4,2,Friendly,Innsbruck,Austria,True
HIST-00342,2018-06-12 00:00:00+00:00,historical,historical,,Poland,Lithuania,4,0,Friendly,Warsaw,Poland,False
HIST-00343,2018-06-14 00:00:00+00:00,historical,historical,,Russia,Saudi Arabia,5,0,FIFA World Cup,Moscow,Russia,False
HIST-00344,2018-06-15 00:00:00+00:00,historical,historical,,Egypt,Uruguay,0,1,FIFA World Cup,Ekaterinburg,Russia,True
HIST-00345,2018-06-15 00:00:00+00:00,historical,historical,,Morocco,Iran,0,1,FIFA World Cup,Saint Petersburg,Russia,True
HIST-00346,2018-06-15 00:00:00+00:00,historical,historical,,Portugal,Spain,3,3,FIFA World Cup,Sochi,Russia,True
HIST-00347,2018-06-16 00:00:00+00:00,historical,historical,,France,Australia,2,1,FIFA World Cup,Kazan,Russia,True
HIST-00348,2018-06-16 00:00:00+00:00,historical,historical,,Argentina,Iceland,1,1,FIFA World Cup,Moscow,Russia,True
HIST-00349,2018-06-16 00:00:00+00:00,historical,historical,,Peru,Denmark,0,1,FIFA World Cup,Saransk,Russia,True
HIST-00350,2018-06-16 00:00:00+00:00,historical,historical,,Croatia,Nigeria,2,0,FIFA World Cup,Kaliningrad,Russia,True
HIST-00351,2018-06-17 00:00:00+00:00,historical,historical,,Costa Rica,Serbia,0,1,FIFA World Cup,Samara,Russia,True
HIST-00352,2018-06-17 00:00:00+00:00,historical,historical,,Germany,Mexico,0,1,FIFA World Cup,Moscow,Russia,True
HIST-00353,2018-06-17 00:00:00+00:00,historical,historical,,Brazil,Switzerland,1,1,FIFA World Cup,Rostov-on-Don,Russia,True
HIST-00354,2018-06-18 00:00:00+00:00,historical,historical,,Sweden,South Korea,1,0,FIFA World Cup,Nizhny Novgorod,Russia,True
HIST-00355,2018-06-18 00:00:00+00:00,historical,historical,,Belgium,Panama,3,0,FIFA World Cup,Sochi,Russia,True
HIST-00356,2018-06-18 00:00:00+00:00,historical,historical,,Tunisia,England,1,2,FIFA World Cup,Volgograd,Russia,True
HIST-00357,2018-06-19 00:00:00+00:00,historical,historical,,Colombia,Japan,1,2,FIFA World Cup,Saransk,Russia,True
HIST-00358,2018-06-19 00:00:00+00:00,historical,historical,,Poland,Senegal,1,2,FIFA World Cup,Moscow,Russia,True
HIST-00359,2018-06-19 00:00:00+00:00,historical,historical,,Russia,Egypt,3,1,FIFA World Cup,Saint Petersburg,Russia,False
HIST-00360,2018-06-20 00:00:00+00:00,historical,historical,,Portugal,Morocco,1,0,FIFA World Cup,Moscow,Russia,True
HIST-00361,2018-06-20 00:00:00+00:00,historical,historical,,Uruguay,Saudi Arabia,1,0,FIFA World Cup,Rostov-on-Don,Russia,True
HIST-00362,2018-06-20 00:00:00+00:00,historical,historical,,Iran,Spain,0,1,FIFA World Cup,Kazan,Russia,True
HIST-00363,2018-06-21 00:00:00+00:00,historical,historical,,Denmark,Australia,1,1,FIFA World Cup,Samara,Russia,True
HIST-00364,2018-06-21 00:00:00+00:00,historical,historical,,France,Peru,1,0,FIFA World Cup,Ekaterinburg,Russia,True
HIST-00365,2018-06-21 00:00:00+00:00,historical,historical,,Argentina,Croatia,0,3,FIFA World Cup,Nizhny Novgorod,Russia,True
HIST-00366,2018-06-22 00:00:00+00:00,historical,historical,,Brazil,Costa Rica,2,0,FIFA World Cup,Saint Petersburg,Russia,True
HIST-00367,2018-06-22 00:00:00+00:00,historical,historical,,Nigeria,Iceland,2,0,FIFA World Cup,Volgograd,Russia,True
HIST-00368,2018-06-22 00:00:00+00:00,historical,historical,,Serbia,Switzerland,1,2,FIFA World Cup,Kaliningrad,Russia,True
HIST-00369,2018-06-23 00:00:00+00:00,historical,historical,,Belgium,Tunisia,5,2,FIFA World Cup,Moscow,Russia,True
HIST-00370,2018-06-23 00:00:00+00:00,historical,historical,,South Korea,Mexico,1,2,FIFA World Cup,Rostov-on-Don,Russia,True
HIST-00371,2018-06-23 00:00:00+00:00,historical,historical,,Germany,Sweden,2,1,FIFA World Cup,Sochi,Russia,True
HIST-00372,2018-06-24 00:00:00+00:00,historical,historical,,England,Panama,6,1,FIFA World Cup,Nizhny Novgorod,Russia,True
HIST-00373,2018-06-24 00:00:00+00:00,historical,historical,,Japan,Senegal,2,2,FIFA World Cup,Ekaterinburg,Russia,True
HIST-00374,2018-06-24 00:00:00+00:00,historical,historical,,Poland,Colombia,0,3,FIFA World Cup,Kazan,Russia,True
HIST-00375,2018-06-25 00:00:00+00:00,historical,historical,,Russia,Uruguay,0,3,FIFA World Cup,Samara,Russia,False
HIST-00376,2018-06-25 00:00:00+00:00,historical,historical,,Saudi Arabia,Egypt,2,1,FIFA World Cup,Volgograd,Russia,True
HIST-00377,2018-06-25 00:00:00+00:00,historical,historical,,Spain,Morocco,2,2,FIFA World Cup,Kaliningrad,Russia,True
HIST-00378,2018-06-25 00:00:00+00:00,historical,historical,,Iran,Portugal,1,1,FIFA World Cup,Saransk,Russia,True
